Code,Product Name,Batch Number,Valid,Created At,Last Verified At,Verification Count
"6EPEEG81","Herblix Chamomile","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"M82EJ5PO","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"B3U8VP7O","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"9MEMYVGP","Herblix Ginseng","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"33CXTGYG","Herblix Ginger Root","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"I4HUP2SW","Herblix Herbal Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"CZ5D1P6Q","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"3M9TF643","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"ZMPB0H72","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"6BK3IJVO","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"SJO14X6V","Herblix Vitamin C","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"A7WH4QT5","Herblix Chamomile","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"HERDO4MW","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"WGVNALHC","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"O6T8GHM0","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"I459ZSUH","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"HVIPCAB3","Herblix Aloe Vera","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"2GX8FPEM","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"3EYATI3K","Herblix Honey Blend","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"X6O0UIUQ","Herblix Organic Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"TCK8NDFS","Herblix Echinacea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"DAFO6BBT","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"BF9MD8FP","Herblix Organic Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"5CF3E5LL","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"MBALFSYM","Herblix Rose Hip","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"AWUCXP4G","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"Q0W3L2GA","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"9PXPSKX6","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"EFQKJLKB","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"P8RRVPX0","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"GDBNTK2D","Herblix Peppermint Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"FWPUUL2V","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"HGX65MCG","Herblix Vitamin C","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"8JB5GMTR","Herblix Aloe Vera","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"PP1AKEQX","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"LMWR5ZE6","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"0JFX20JU","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"1IALPU4N","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"1Q4V5QAR","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"BB6JI208","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"2DNWS4AD","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"QXHQVFEO","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"7ZNWPU4E","Herblix Aloe Vera","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"RLPNMB0K","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"OBDPA43M","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"0CISRHL0","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"MCB3IE34","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"DYMK1TDC","Herblix Ginseng","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"VZ6N7GCY","Herblix Peppermint Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"BQ8T79PP","Herblix Honey Blend","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"03SE6Z8U","Herblix Natural Cream","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"S8L836BB","Herblix Ginger Root","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"S06B1TD0","Herblix Turmeric","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"GSB1QC9B","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"J34NPHG9","Herblix Vitamin C","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"JOHPZRE7","Herblix Organic Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"N4CLLENK","Herblix Honey Blend","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"OHD65R47","Herblix Herbal Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"DQS5DX35","Herblix Garlic Extract","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"DA5K6F1D","Herblix Lavender Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"S0BO5XHG","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"7YFGSGNE","Herblix Organic Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"0MFZVJ48","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"66T7VOJU","Herblix Ginger Root","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"MOMZ8JZ4","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"W1NWK4NB","Herblix Honey Blend","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"3XXU4OD5","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"IWZ8SCZC","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"0WKE7TT2","Herblix Ginseng","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"1W2TR3UK","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"AEAFDTY0","Herblix Organic Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"YDEJJ66J","Herblix Peppermint Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"TV1E715P","Herblix Rose Hip","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"J4C85HH6","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"RKPSL7V2","Herblix Garlic Extract","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"OVYKS89F","Herblix Chamomile","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"ATYXR5YF","Herblix Chamomile","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"4EG1XF28","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"HTNFJZMM","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"0EGJ3HW2","Herblix Ginseng","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"HRDS9R1X","Herblix Turmeric","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"KOPQVGAE","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"JBN5CIMI","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"6KZ58J89","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DFHKJR49","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"EEMGJ0KK","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"REHS7F7I","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"O7W5MQEL","Herblix Organic Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"S5JZO7YG","Herblix Organic Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"61B8X5JT","Herblix Peppermint Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"Q17SZPBS","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"VJNIJY1U","Herblix Organic Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"3KB6NSV6","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"U8S8I8WU","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"QE1FU1R9","Herblix Honey Blend","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"B7VFD8BM","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"N6J3VHWR","Herblix Rose Hip","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"PH5E4P54","Herblix Echinacea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"BRE2DYD0","Herblix Vitamin C","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"2MCZDCL1","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"N2KJ7GAN","Herblix Echinacea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"8SEN3VYP","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"X1JAHIPM","Herblix Chamomile","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"ZH3H2UHB","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DETRTVB9","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"VARTOTNG","Herblix Honey Blend","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"5YV15JVL","Herblix Herbal Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"66GG2WLM","Herblix Lavender Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"KWOFYEBI","Herblix Chamomile","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"45GKLQR5","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"TKSN0AA9","Herblix Garlic Extract","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"TIFLYAY7","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"B5A0I8J7","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"B78QUMFX","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"CW606118","Herblix Ginger Root","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"S5S3ZUIU","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"802WJN4S","Herblix Vitamin C","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"NMN8H43D","Herblix Ginger Root","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"HALAWZL2","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"40DEUKMN","Herblix Organic Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"610PT906","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"RYGDITVW","Herblix Ginger Root","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"BAL5VS0R","Herblix Garlic Extract","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"HZFN76MC","Herblix Organic Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"S0R35D4O","Herblix Organic Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"46ZIPZZ2","Herblix Garlic Extract","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"UP9UWYGB","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"4F9ML0T3","Herblix Honey Blend","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"FDNLA1Z7","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"33DQQJ5Q","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"08UIYATX","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"BSRM6B9J","Herblix Lavender Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"O57T8LZM","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"CJ4KFPL3","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"B5JUSF20","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"5B760O80","Herblix Rose Hip","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"5K4F8R6Z","Herblix Garlic Extract","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"O2AA20OU","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"U688VX4P","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"2QM67PCT","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"YTNQVDUR","Herblix Aloe Vera","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"8L7BV191","Herblix Aloe Vera","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"4L7PEP40","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"5YR1PPAI","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"SBQU0UT5","Herblix Garlic Extract","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"804DEQMZ","Herblix Herbal Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"NFL1R9AJ","Herblix Aloe Vera","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"YI3DOYLJ","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"88MOKOGV","Herblix Ginseng","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"PW63YA5R","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"PJG7XE8E","Herblix Aloe Vera","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"RQNPLBQT","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"1KLLZLS7","Herblix Garlic Extract","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"51NT8YLO","Herblix Garlic Extract","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"I980PN0K","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"09JGCFJE","Herblix Peppermint Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"3GYI8650","Herblix Aloe Vera","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"HLG241DG","Herblix Aloe Vera","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"SGCKN8BK","Herblix Ginger Root","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"3RFE6IBO","Herblix Herbal Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"AW0VU3WW","Herblix Chamomile","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"0VMW5KY1","Herblix Aloe Vera","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"MA8ZK6TX","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"0YYR28H6","Herblix Turmeric","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"0YHQ4V07","Herblix Vitamin C","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"77G82X2J","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"NCYKBFIK","Herblix Garlic Extract","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"7FJGT906","Herblix Vitamin C","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"L1FHLY6P","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"ZJE8FK2J","Herblix Lavender Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"CBMJKCBN","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"DQ2CFGS1","Herblix Herbal Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"CS37HYP9","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"Y00KTKUS","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"L9CHCGNZ","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"QCCM1BO4","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DDS067O6","Herblix Vitamin C","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"NEBIQ7T5","Herblix Organic Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"J1HVJ7L7","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"ZZY5H6GS","Herblix Lavender Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"7CXHNMWZ","Herblix Honey Blend","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"F9NZ0AL7","Herblix Herbal Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"AI5XCFKS","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DLYMSUAK","Herblix Organic Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"IJNNCPFG","Herblix Peppermint Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"GSS3LXZJ","Herblix Garlic Extract","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"HF7EM3G0","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"YEIJL4R6","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"AL86FCMF","Herblix Vitamin C","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"ORM9D0KN","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"5DNYEKVL","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"S56H8UYM","Herblix Aloe Vera","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"43E81N1Y","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"JILLAWID","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"ZW6HKWE2","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"W3CDACDS","Herblix Chamomile","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"QW3YZT3Z","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"DGS7SBDE","Herblix Rose Hip","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"64ER4JO3","Herblix Honey Blend","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"DXK6J3EC","Herblix Honey Blend","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"QCT78GT2","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"5QGK9NVB","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"BKJKWARC","Herblix Echinacea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"5B9E1EJZ","Herblix Honey Blend","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"N868WUBW","Herblix Chamomile","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"HFMG74JX","Herblix Vitamin C","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"JBBDBE9H","Herblix Chamomile","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"TRXK967M","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"DXXQ9NKR","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"9SBGLTKB","Herblix Aloe Vera","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"ZWYDH3RY","Herblix Aloe Vera","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"R33DDOLK","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"NLCJRUBE","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"O128M3U7","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DG4HVRAD","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"BHTI21CB","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"QH71DN1Q","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"SCYARSAM","Herblix Vitamin C","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"QZBOZZQA","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"0A61GXKV","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"LRGFAMN8","Herblix Chamomile","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"NZL1VU17","Herblix Garlic Extract","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"BB33NLQB","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"USY59J79","Herblix Turmeric","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"Q3LAKC81","Herblix Honey Blend","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"INM6BVZU","Herblix Peppermint Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"06V9EN97","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"HCNC4TXI","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"55SCQAB5","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"VGMRMZQ0","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"VLWZU336","Herblix Herbal Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"G1JLG6D4","Herblix Echinacea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"YWNKPWDE","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"EPBYQT5O","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"P71ZIKJ2","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"2QMZG15N","Herblix Ginseng","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"0HS0MI2R","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DDT9QAUW","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"VFA244JQ","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"1U9OB78M","Herblix Garlic Extract","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"L097FQBB","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"WMVBJH7T","Herblix Ginger Root","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"U2PJ0HYP","Herblix Garlic Extract","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"M3B8VSSU","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"GUE2C5BK","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"EQD49G75","Herblix Ginseng","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"GJ40BOJQ","Herblix Rose Hip","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"P771EN4V","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"AKMUXX7A","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"09D4BRO2","Herblix Rose Hip","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
